date,time,hour_of_day,day_of_week,is_weekend,aqi_index,pm2_5,pm10,co,no2,o3,so2,nh3,temp,humidity,pressure,wind_speed,forecast_1_temp,forecast_1_humidity,forecast_1_pressure,forecast_1_wind_speed,forecast_2_temp,forecast_2_humidity,forecast_2_pressure,forecast_2_wind_speed,forecast_3_temp,forecast_3_humidity,forecast_3_pressure,forecast_3_wind_speed,forecast_4_temp,forecast_4_humidity,forecast_4_pressure,forecast_4_wind_speed,forecast_5_temp,forecast_5_humidity,forecast_5_pressure,forecast_5_wind_speed,forecast_6_temp,forecast_6_humidity,forecast_6_pressure,forecast_6_wind_speed,forecast_7_temp,forecast_7_humidity,forecast_7_pressure,forecast_7_wind_speed,forecast_8_temp,forecast_8_humidity,forecast_8_pressure,forecast_8_wind_speed,forecast_9_temp,forecast_9_humidity,forecast_9_pressure,forecast_9_wind_speed,forecast_10_temp,forecast_10_humidity,forecast_10_pressure,forecast_10_wind_speed,forecast_11_temp,forecast_11_humidity,forecast_11_pressure,forecast_11_wind_speed,forecast_12_temp,forecast_12_humidity,forecast_12_pressure,forecast_12_wind_speed,forecast_13_temp,forecast_13_humidity,forecast_13_pressure,forecast_13_wind_speed,forecast_14_temp,forecast_14_humidity,forecast_14_pressure,forecast_14_wind_speed,forecast_15_temp,forecast_15_humidity,forecast_15_pressure,forecast_15_wind_speed,forecast_16_temp,forecast_16_humidity,forecast_16_pressure,forecast_16_wind_speed,forecast_17_temp,forecast_17_humidity,forecast_17_pressure,forecast_17_wind_speed,forecast_18_temp,forecast_18_humidity,forecast_18_pressure,forecast_18_wind_speed,forecast_19_temp,forecast_19_humidity,forecast_19_pressure,forecast_19_wind_speed,forecast_20_temp,forecast_20_humidity,forecast_20_pressure,forecast_20_wind_speed,forecast_21_temp,forecast_21_humidity,forecast_21_pressure,forecast_21_wind_speed,forecast_22_temp,forecast_22_humidity,forecast_22_pressure,forecast_22_wind_speed,forecast_23_temp,forecast_23_humidity,forecast_23_pressure,forecast_23_wind_speed,forecast_24_temp,forecast_24_humidity,forecast_24_pressure,forecast_24_wind_speed
2025-09-06,01:16:24,1,5,1,64,16.74,62.59,91.45,0.08,47.69,0.5,0,26.9,78,1004,4.63,26.96,81,1004,7.64,27.96,78,1005,7.5,28.99,76,1004,7.91,27.97,81,1001,9.46,27.06,84,1004,4.04,26.78,84,1004,6.69,26.37,86,1003,7.05,26.39,86,1002,7.29,26.74,83,1004,6.81,28.16,77,1004,7.38,28.89,74,1002,7.25,27.76,79,1000,8.79,27.17,82,1003,2.98,27.12,82,1001,8.92,26.63,86,1001,8.13,26.6,84,1002,6.05,26.4,85,1002,7.59,26.74,84,1003,5.44,26.85,85,1002,6.85,26.94,84,1001,6.77,26.57,88,1003,6.24,26.56,88,1003,5.38,26.06,90,1002,6.95,25.97,90,1002,6.16
2025-09-06,02:52:37,2,5,1,69,2.97,62.26,89.08,0.08,60.13,0.5,0,26.9,83,1005,5.14,27.07,83,1005,7.64,27.52,81,1005,7.5,28.35,78,1004,7.91,27.97,81,1001,9.46,27.06,84,1004,4.04,26.78,84,1004,6.69,26.37,86,1003,7.05,26.39,86,1002,7.29,26.74,83,1004,6.81,28.16,77,1004,7.38,28.89,74,1002,7.25,27.76,79,1000,8.79,27.17,82,1003,2.98,27.12,82,1001,8.92,26.63,86,1001,8.13,26.6,84,1002,6.05,26.4,85,1002,7.59,26.74,84,1003,5.44,26.85,85,1002,6.85,26.94,84,1001,6.77,26.57,88,1003,6.24,26.56,88,1003,5.38,26.06,90,1002,6.95,25.97,90,1002,6.16
2025-09-06,03:25:09,3,5,1,72,2.97,62.26,89.08,0.08,60.13,0.5,0,27.9,78,1005,3.09,28.18,78,1005,7.5,28.68,76,1004,7.91,27.97,81,1001,9.46,27.06,84,1004,4.04,26.78,84,1004,6.69,26.37,86,1003,7.05,26.39,86,1002,7.29,26.74,83,1004,6.81,28.16,77,1004,7.38,28.89,74,1002,7.25,27.76,79,1000,8.79,27.17,82,1003,2.98,27.12,82,1001,8.92,26.63,86,1001,8.13,26.6,84,1002,6.05,26.4,85,1002,7.59,26.74,84,1003,5.44,26.85,85,1002,6.85,26.94,84,1001,6.77,26.57,88,1003,6.24,26.56,88,1003,5.38,26.06,90,1002,6.95,25.97,90,1002,6.16,25.82,90,1004,6.71
2025-09-06,04:19:30,4,5,1,70,16.34,61.08,86.74,0.07,44.75,0.5,0,28.9,79,1005,4.12,28.85,78,1005,7.5,29.02,77,1004,7.91,27.97,81,1001,9.46,27.06,84,1004,4.04,26.78,84,1004,6.69,26.37,86,1003,7.05,26.39,86,1002,7.29,26.74,83,1004,6.81,28.16,77,1004,7.38,28.89,74,1002,7.25,27.76,79,1000,8.79,27.17,82,1003,2.98,27.12,82,1001,8.92,26.63,86,1001,8.13,26.6,84,1002,6.05,26.4,85,1002,7.59,26.74,84,1003,5.44,26.85,85,1002,6.85,26.94,84,1001,6.77,26.57,88,1003,6.24,26.56,88,1003,5.38,26.06,90,1002,6.95,25.97,90,1002,6.16,25.82,90,1004,6.71
2025-09-06,05:15:02,5,5,1,67,16.58,61.79,87.21,0.06,45.24,0.48,0,29.9,70,1005,4.63,30.07,70,1005,7.5,29.71,72,1005,7.91,28.67,78,1002,9.46,27.06,84,1004,4.04,26.78,84,1004,6.69,26.37,86,1003,7.05,26.39,86,1002,7.29,26.74,83,1004,6.81,28.16,77,1004,7.38,28.89,74,1002,7.25,27.76,79,1000,8.79,27.17,82,1003,2.98,27.12,82,1001,8.92,26.63,86,1001,8.13,26.6,84,1002,6.05,26.4,85,1002,7.59,26.74,84,1003,5.44,26.85,85,1002,6.85,26.94,84,1001,6.77,26.57,88,1003,6.24,26.56,88,1003,5.38,26.06,90,1002,6.95,25.97,90,1002,6.16,25.82,90,1004,6.71
2025-09-06,06:22:40,6,5,1,87,16.59,61.42,86.61,0.05,44.5,0.47,0,30.9,62,1005,3.6,30.38,67,1005,7.91,29,75,1002,9.46,27.06,84,1004,4.04,26.78,84,1004,6.69,26.37,86,1003,7.05,26.39,86,1002,7.29,26.74,83,1004,6.81,28.16,77,1004,7.38,28.89,74,1002,7.25,27.76,79,1000,8.79,27.17,82,1003,2.98,27.12,82,1001,8.92,26.63,86,1001,8.13,26.6,84,1002,6.05,26.4,85,1002,7.59,26.74,84,1003,5.44,26.85,85,1002,6.85,26.94,84,1001,6.77,26.57,88,1003,6.24,26.56,88,1003,5.38,26.06,90,1002,6.95,25.97,90,1002,6.16,25.82,90,1004,6.71,26.68,86,1005,5.58
2025-09-06,07:14:03,7,5,1,70,16.55,60.75,86.28,0.05,43.58,0.46,0,31.9,58,1005,4.63,31.04,64,1005,8.08,29.4,73,1003,8.48,27.07,85,1004,5.05,26.74,85,1004,6.19,26.28,87,1002,7.97,26.18,88,1002,8.41,26.74,83,1004,6.81,28.16,77,1004,7.38,28.89,74,1002,7.25,27.76,79,1000,8.79,27.17,82,1003,2.98,27.12,82,1001,8.92,26.63,86,1001,8.13,26.6,84,1002,6.05,26.4,85,1002,7.59,26.74,84,1003,5.44,26.85,85,1002,6.85,26.94,84,1001,6.77,26.57,88,1003,6.24,26.56,88,1003,5.38,26.06,90,1002,6.95,25.97,90,1002,6.16,25.82,90,1004,6.71,26.68,86,1005,5.58
2025-09-06,08:19:11,8,5,1,68,16.38,59.53,85.92,0.04,42.71,0.44,0,32.9,52,1004,5.14,33.07,52,1003,8.08,31.4,62,1003,8.48,29.07,74,1004,5.05,26.74,85,1004,6.19,26.28,87,1002,7.97,26.18,88,1002,8.41,26.68,84,1003,7.69,28.19,77,1004,7.57,28.74,75,1002,7.14,28.12,76,1004,1.65,27.12,83,1002,8.87,26.76,83,1003,4.57,26.45,83,1002,5.09,26.48,83,1001,7.02,26.58,84,1003,5.63,26.88,83,1003,7.17,27.57,81,1002,7.05,27.55,81,1001,8.03,26.76,85,1004,5.41,26.77,85,1004,5.64,26.55,86,1003,5.7,26.54,86,1003,5.34,26.51,86,1005,4.74,28.1,78,1005,4.74
2025-09-06,09:15:10,9,5,1,69,16.1,58,86.05,0.04,42.11,0.42,0,33.9,49,1003,5.14,32.07,60,1003,8.48,29.4,73,1004,5.05,26.74,85,1004,6.19,26.28,87,1002,7.97,26.18,88,1002,8.41,26.68,84,1003,7.69,28.19,77,1004,7.57,28.74,75,1002,7.14,28.12,76,1004,1.65,27.12,83,1002,8.87,26.76,83,1003,4.57,26.45,83,1002,5.09,26.48,83,1001,7.02,26.58,84,1003,5.63,26.88,83,1003,7.17,27.57,81,1002,7.05,27.55,81,1001,8.03,26.76,85,1004,5.41,26.77,85,1004,5.64,26.55,86,1003,5.7,26.54,86,1003,5.34,26.51,86,1005,4.74,28.1,78,1005,4.74,27.8,79,1004,5.39
2025-09-06,10:15:28,10,5,1,74,15.81,56.37,86.92,0.04,42.19,0.41,0,33.9,46,1003,5.14,32.07,58,1003,8.48,29.4,72,1004,5.05,26.74,85,1004,6.19,26.28,87,1002,7.97,26.18,88,1002,8.41,26.68,84,1003,7.69,28.19,77,1004,7.57,28.74,75,1002,7.14,28.12,76,1004,1.65,27.12,83,1002,8.87,26.76,83,1003,4.57,26.45,83,1002,5.09,26.48,83,1001,7.02,26.58,84,1003,5.63,26.88,83,1003,7.17,27.57,81,1002,7.05,27.55,81,1001,8.03,26.76,85,1004,5.41,26.77,85,1004,5.64,26.55,86,1003,5.7,26.54,86,1003,5.34,26.51,86,1005,4.74,28.1,78,1005,4.74,27.8,79,1004,5.39
2025-09-06,11:12:29,11,5,1,66,15.41,54.38,88.18,0.04,42.62,0.41,0,33.9,49,1002,6.17,34.07,49,1002,8.48,31.74,61,1003,5.05,29.18,73,1003,6.19,26.28,87,1002,7.97,26.18,88,1002,8.41,26.68,84,1003,7.69,28.19,77,1004,7.57,28.74,75,1002,7.14,28.12,76,1004,1.65,27.12,83,1002,8.87,26.76,83,1003,4.57,26.45,83,1002,5.09,26.48,83,1001,7.02,26.58,84,1003,5.63,26.88,83,1003,7.17,27.57,81,1002,7.05,27.55,81,1001,8.03,26.76,85,1004,5.41,26.77,85,1004,5.64,26.55,86,1003,5.7,26.54,86,1003,5.34,26.51,86,1005,4.74,28.1,78,1005,4.74,27.8,79,1004,5.39
